"Channel","Division","Market","Banner/RD Name","ERDAT","Order Date","Delivery Date (From)","Sold To Name -   EN","SoldToCustomer","ShipToCustomer","Customer PO No","OrderNo","Plant","产品条行码","KDMAT","Material","Material Description","品类","包装/箱","UOM","Order Quantity","Confirmed Order Quantity","Delivery Quantity","NewMaterial","NewLFIMG","DeliveryNo","Description","不含税价格","Order Value","订单类型","Ord Reason","ZCCRValue","CutReasonCode","砍单原因","未满足单品补货指引","MSU/箱","下单数量MSU","有效下单数量 MSU","分货数量 MSU","未满足数量MSU","促销装配额开放日缺货Y/N","Free Goods","ZEER Index"
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002941152","1355733995","0115329164","A680","6903148264485","6337158","000000000082326949","飘柔甜美花漾香氛柔亮洗发露530gX12","Hair Care","12","CS",2,2,2,"","","0064173878","S08--3500CS","423.82","822.86","","","","","","","0.002401","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002941152","1355733995","0115329164","A680","6903148264508","6337160","000000000080715459","飘柔海滩曼舞香氛去屑型洗发露530G","Hair Care","12","CS",1,1,1,"","","0064173878","S08--3500CS","423.82","411.42","","","","","","","0.002401","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002941152","1355733995","0115329164","A680","6903148285268","6582006","000000000080700014","飘柔滋润去屑洗发露500X3","Hair Care","6","CS",4,4,4,"","","0064173878","S08--3500CS","481.12","2118.36","","","","","","","0.003398","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002941152","1355733995","0115329164","A680","6903148215968","100008617144","000000000080736985","飘柔滋润型去屑洗发露1000G","Hair Care","6","CS",8,8,8,"000000000080754095","","0064173878","S08--3500CS","307.06","2703.92","","","","","","","0.002265","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002941152","1355733995","0115329164","A680","6903148333433","100032759573","000000000080737957","飘柔净油顺爽香氛蓬松型洗发露530g","Hair Care","12","CS",25,25,25,"","","0064173878","S08--3500CS","423.82","10285.5","","","","","","","0.002401","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002941152","1355733995","0115329164","A680","6903148333426","100032759599","000000000080718468","飘柔净油顺爽香氛蓬松洗发露300g","Hair Care","12","CS",10,10,10,"000000000080737956","","0064173878","S08--3500CS","267.93","2600.9","","","","","","","0.001359","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002941152","1355733995","0115329164","A680","6903148306109","100039179526","000000000080700012","飘柔甜美花漾香氛530g+530g洗护优惠装","Hair Care","6","CS",4,4,4,"","","0064173878","S08--3500CS","368.7","1431.68","","","","","","","0.002437","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002941152","1355733995","0115329164","A680","6903148337349","100053739025","000000000080747117","飘柔日常护理顺滑轻盈护发素750g","Hair Care","12","CS",4,4,4,"","","0064173878","S08--3500CS","211.33","930.48","","","","","","","0.0035","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002941152","1355733995","0115329164","A680","6903148264690","100054118269","000000000080741465","飘柔日常护理双效去屑清爽型洗发露1180g","Hair Care","12","CS",1,1,1,"","","0064173878","S08--3500CS","426.81","469.82","","","","","","","0.005347","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002941152","1355733995","0115329164","A680","6903148342763","100058799055","000000000080749204","飘柔日常护理双效去油清爽型洗发露1000g","Hair Care","12","CS",5,5,5,"","","0064173878","S08--3500CS","363.82","2002.35","","","","","","","0.004531","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002941152","1355735261","0115329166","A680","6903148253298","1709989","000000000080758006","海飞丝丝质洗发水500g*2+控油蓬松洗发水80g","Hair Care","6","CS",29,29,29,"","","0064173669","S08--3500CS","500.5","15976.68","","","","","","","0.002447","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765070","0115329356","A680","4902430762472","4508081","000000000080696683","帮宝适一级帮拉拉裤加大码64片","Baby Care","1","CS",154,154,154,"000000000080750982","154","0064173674","S07--2000CS","166.9","28291.34","","","","","","","0.000355","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765070","0115329356","A680","6903148283684","100026779846","000000000080682899","帮宝适清新帮纸尿裤大包装大码46片","Baby Care","4","CS",83,83,83,"","","0064173674","S07--2000CS","309.35","28262.33","","","","","","","0.001022","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765070","0115329356","A680","6903148344965","100050889860","000000000080760304","帮宝适一级帮纸尿裤中码42片","Baby Care","3","CS",12,12,12,"","","0064173674","S07--2000CS","228.6","3019.56","","","","","","","0.0007","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764981","0115329365","A680","6903148283837","100006768654","000000000080682909","帮宝适清新帮纸尿裤JVD加大码50片","Baby Care","4","CS",3,3,3,"","","0064173679","S07--2000CS","406.9","1343.67","","","","","","","0.001111","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764981","0115329365","A680","6903148283691","100014426987","000000000080682901","帮宝适清新帮纸尿裤大包装加大码38片","Baby Care","4","CS",62,62,62,"","","0064173679","S07--2000CS","309.35","21111.62","","","","","","","0.000844","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764981","0115329365","A680","6903148344682","100050889880","000000000080758656","帮宝适一级帮拉拉裤加加加大码21片","Baby Care","3","CS",3,3,3,"","","0064173679","S07--2000CS","228.6","754.89","","","","","","","0.00035","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765066","0115329373","A680","6903148283745","100006768630","000000000080683081","帮宝适清新帮拉拉裤大包装中码50片","Baby Care","4","CS",40,40,40,"","","0064173683","S07--2000CS","278.63","12268","","","","","","","0.001111","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765066","0115329373","A680","6903148343067","100050891346","000000000080750988","帮宝适一级帮拉拉裤大码加半码68片","Baby Care","1","CS",13,13,13,"","","0064173683","S07--2000CS","166.9","2388.23","","","","","","","0.000377","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765066","0115329373","A680","6903148345115","100050891350","000000000080760869","帮宝适清新帮拉拉裤加加加大码64片","Baby Care","1","CS",3,3,3,"","","0064173683","S07--2000CS","171.47","566.22","","","","","","","0.000355","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765064","0115329380","A680","4902430747288","4508087","000000000080697340","帮宝适一级帮拉拉裤加加大码（30+2）片","Baby Care","3","CS",1,1,1,"000000000080751598","1","0064173687","S07--2000CS","328.5","361.6","","","","","","","0.000533","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765064","0115329380","A680","6903148324325","100033040844","000000000080684448","帮宝适袋鼠裤拉拉裤加加大码24片","Baby Care","4","CS",3,3,3,"","","0064173687","S07--2000CS","295.92","861.81","","","","","","","0.000533","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765064","0115329380","A680","6903148344705","100050889902","000000000080758658","帮宝适一级帮拉拉裤加大码28片","Baby Care","3","CS",2,2,2,"","","0064173687","S07--2000CS","228.6","503.26","","","","","","","0.000466","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765056","0115329384","A680","4902430679114","4508097","000000000080696695","帮宝适一级帮纸尿裤中码62片X3","Baby Care","3","CS",66,66,66,"","","0064173691","S07--2000CS","337.43","24513.72","","","","","","","0.001033","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765056","0115329384","A680","4902430679176","5283010","000000000080696693","帮宝适一级帮纸尿裤新生码84片X3","Baby Care","3","CS",14,14,14,"","","0064173691","S07--2000CS","335.87","5175.8","","","","","","","0.0014","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765056","0115329384","A680","6903148333341","100033007523","000000000080717837","帮宝适一级帮拉拉裤小包装加大码20片","Baby Care","4","CS",2,2,2,"000000000080750979","2","0064173691","S07--2000CS","230","506.34","","","","","","","0.000444","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765071","0115329390","A680","4902430679152","4508055","000000000080696694","帮宝适一级帮纸尿裤小码76片X3","Baby Care","3","CS",49,49,49,"","","0064173704","S07--2000CS","335.87","18115.79","","","","","","","0.001266","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765071","0115329390","A680","6903148309841","100016961324","000000000080750103","帮宝适清新帮纸尿裤加大码箱装92片","Baby Care","1","CS",120,120,120,"","","0064173704","S07--2000CS","187.24","24732","","","","","","","0.000511","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765071","0115329390","A680","6903148344699","100050889878","000000000080758657","帮宝适一级帮拉拉裤加加大码25片","Baby Care","3","CS",39,39,39,"","","0064173704","S07--2000CS","228.6","9813.57","","","","","","","0.000416","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764982","0115329396","A680","6903148283745","100006768630","000000000080683081","帮宝适清新帮拉拉裤大包装中码50片","Baby Care","4","CS",16,16,16,"","","0064173717","S07--2000CS","278.63","4907.2","","","","","","","0.001111","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764982","0115329396","A680","6903148308530","100018527596","000000000082323032","帮宝适肌之奢宠拉拉裤JVD2加加大码29片","Baby Care","6","CS",2,2,2,"000000000080746231","2","0064173717","S07--2000CS","694.5","1348.38","","","","","","","0.000966","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355764982","0115329396","A680","6903148343067","100050891346","000000000080750988","帮宝适一级帮拉拉裤大码加半码68片","Baby Care","1","CS",33,33,33,"","","0064173717","S07--2000CS","166.9","6062.43","","","","","","","0.000377","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765067","0115329401","A680","4902430747332","4508093","000000000080696684","帮宝适一级帮拉拉裤加加大码50片","Baby Care","1","CS",105,105,105,"000000000080750983","105","0064173731","S07--2000CS","166.9","19289.55","","","","","","","0.000277","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765067","0115329401","A680","6903148308448","100018527610","000000000080746225","帮宝适奢宠黑金帮纸尿裤小码60片","Baby Care","4","CS",15,15,15,"","","0064173731","S07--2000CS","458.14","6671.1","","","","","","","0.001333","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765067","0115329401","A680","6903148333334","100033007501","000000000080717836","帮宝适一级帮拉拉裤小包装大码24片","Baby Care","4","CS",1,1,1,"000000000080750986","1","0064173731","S07--2000CS","230","253.18","","","","","","","0.000533","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765060","0115329405","A680","6903148158326","695481","000000000082294201","帮宝适超薄干爽系列大包装加大号40片","Baby Care","3","CS",1,1,1,"","","0064173743","S07--2000CS","257.62","283.57","","","","","","","0.000666","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765060","0115329405","A680","6903148344712","100057740333","000000000080758659","帮宝适一级帮拉拉裤大码33片","Baby Care","3","CS",2,2,2,"","","0064173743","S07--2000CS","228.6","503.26","","","","","","","0.00055","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765060","0115329405","A680","6903148344989","100057740383","000000000080760306","帮宝适一级帮纸尿裤初生码58片","Baby Care","3","CS",10,10,10,"","","0064173743","S07--2000CS","228.6","2516.3","","","","","","","0.000966","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765054","0115329410","A680","6903148119327","259592","000000000082294205","帮宝适超薄干爽系列超大包装加大号68片","Baby Care","3","CS",2,2,2,"","","0064173764","S07--2000CS","401.08","882.98","","","","","","","0.001133","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765054","0115329410","A680","6903148308462","100010390175","000000000080746227","帮宝适奢宠黑金帮纸尿裤大码42片","Baby Care","4","CS",14,14,14,"","","0064173764","S07--2000CS","461","6265.28","","","","","","","0.000933","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765054","0115329410","A680","6903148283752","100026779896","000000000080683082","帮宝适清新帮拉拉裤大包装大码42片","Baby Care","4","CS",95,95,95,"","","0064173764","S07--2000CS","278.63","29136.5","","","","","","","0.000933","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765072","0115329432","A680","6903148283837","100006768654","000000000080682909","帮宝适清新帮纸尿裤JVD加大码50片","Baby Care","4","CS",1,1,1,"","","0064173776","S07--2000CS","406.9","447.89","","","","","","","0.001111","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765072","0115329432","A680","6903148308455","100018527590","000000000082323024","帮宝适肌之奢宠纸尿裤JVD2中码50片","Baby Care","4","CS",39,39,39,"000000000080746226","39","0064173776","S07--2000CS","462.16","17496.96","","","","","","","0.001111","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355765072","0115329432","A680","6903148283769","100026779926","000000000080683083","帮宝适清新帮拉拉裤大包装加大码34片","Baby Care","4","CS",81,81,81,"","","0064173776","S07--2000CS","278.63","24842.7","","","","","","","0.000755","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765318","0115329436","A680","6903148308431","100018527576","000000000080746224","帮宝适奢宠黑金帮纸尿裤初生码70片","Baby Care","6","CS",1,1,1,"","","0064173785","S05--200CS","682.97","662.99","","","","","","","0.002333","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765318","0115329436","A680","6903148316092","100025770966","000000000080685849","帮宝适清新帮拉拉裤可售卖试用装加大码4片","Baby Care","30","CS",1,1,1,"","","0064173785","S05--200CS","245.85","270.62","","","","","","","0.000666","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765318","0115329436","A680","6903148344699","100050889878","000000000080758657","帮宝适一级帮拉拉裤加加大码25片","Baby Care","3","CS",7,7,7,"","","0064173785","S05--200CS","228.6","1761.41","","","","","","","0.000416","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765323","0115329440","A680","4902430730907","4508057","000000000080696697","帮宝适一级帮纸尿裤加大码42片X3","Baby Care","3","CS",1,1,1,"","","0064173792","S05--200CS","328.58","361.69","","","","","","","0.0007","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765323","0115329440","A680","6903148335901","100036057549","000000000080725629","帮宝适一级帮纸尿裤大码48片","Baby Care","3","CS",2,2,2,"","","0064173792","S05--200CS","333.8","734.86","","","","","","","0.0008","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765323","0115329440","A680","6903148343937","100050891348","000000000080754686","帮宝适一级帮拉拉裤加加加大码48片","Baby Care","1","CS",15,15,15,"","","0064173792","S05--200CS","166.9","2755.65","","","","","","","0.000266","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765322","0115329444","A680","6903148283745","100006768630","000000000080683081","帮宝适清新帮拉拉裤大包装中码50片","Baby Care","4","CS",23,23,23,"","","0064173806","S05--200CS","278.63","7054.1","","","","","","","0.001111","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765322","0115329444","A680","6903148344705","100050889902","000000000080758658","帮宝适一级帮拉拉裤加大码28片","Baby Care","3","CS",5,5,5,"","","0064173806","S05--200CS","228.6","1258.15","","","","","","","0.000466","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765322","0115329444","A680","6903148344972","100057740363","000000000080760305","帮宝适一级帮纸尿裤小码52片","Baby Care","3","CS",1,1,1,"","","0064173806","S05--200CS","228.6","251.63","","","","","","","0.000866","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765317","0115329449","A680","6903148283813","100006768652","000000000080682902","帮宝适清新帮纸尿裤JVD中码72片","Baby Care","4","CS",3,3,3,"","","0064173821","S05--200CS","412.47","1362.06","","","","","","","0.0016","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765317","0115329449","A680","6903148308387","100039602084","000000000080746217","帮宝适奢宠黑金帮纸尿裤初生码54片","Baby Care","3","CS",6,6,6,"","","0064173821","S05--200CS","263.43","1534.32","","","","","","","0.000899","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,13/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003224920","1355765317","0115329449","A680","6903148343869","100057741269","000000000080754353","帮宝适超薄干爽拉拉裤箱装加加加大码78片","Baby Care","1","CS",2,2,2,"","","0064173821","S05--200CS","178.81","393.64","","","","","","","0.000433","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355779117","0115329453","A680","6903148316092","100025770966","000000000080685849","帮宝适清新帮拉拉裤可售卖试用装加大码4片","Baby Care","30","CS",7,7,7,"","","0064173833","S07--2000CS","245.85","1894.34","","","","","","","0.000666","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355779117","0115329453","A680","6903148334249","100033007515","000000000080721023","帮宝适一级帮纸尿裤中码92片","Baby Care","1","CS",30,30,30,"","","0064173833","S07--2000CS","166.9","5511.3","","","","","","","0.000511","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355779117","0115329453","A680","6903148335901","100036057549","000000000080725629","帮宝适一级帮纸尿裤大码48片","Baby Care","3","CS",10,10,10,"","","0064173833","S07--2000CS","333.8","3674.3","","","","","","","0.0008","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355778994","0115329457","A680","6903148334249","100033007515","000000000080721023","帮宝适一级帮纸尿裤中码92片","Baby Care","1","CS",60,60,60,"","","0064173843","S07--2000CS","166.9","11022.6","","","","","","","0.000511","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355778992","0115329461","A680","6903148316764","100033040816","000000000080684509","帮宝适袋鼠裤纸尿裤大码32片","Baby Care","4","CS",70,70,70,"","","0064173853","S07--2000CS","295.92","20108.2","","","","","","","0.000711","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355778992","0115329461","A680","6903148335901","100036057549","000000000080725629","帮宝适一级帮纸尿裤大码48片","Baby Care","3","CS",10,10,10,"","","0064173853","S07--2000CS","333.8","3674.3","","","","","","","0.0008","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2002921601","1355778992","0115329461","A680","6903148343937","100050891348","000000000080754686","帮宝适一级帮拉拉裤加加加大码48片","Baby Care","1","CS",30,30,30,"","","0064173853","S07--2000CS","166.9","5511.3","","","","","","","0.000266","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355779114","0115329468","A680","6903148343937","100050891348","000000000080754686","帮宝适一级帮拉拉裤加加加大码48片","Baby Care","1","CS",30,30,30,"","","0064173864","S07--2000CS","166.9","5511.3","","","","","","","0.000266","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355779114","0115329468","A680","6903148344712","100057740333","000000000080758659","帮宝适一级帮拉拉裤大码33片","Baby Care","3","CS",10,10,10,"","","0064173864","S07--2000CS","228.6","2516.3","","","","","","","0.00055","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002921600","2003190193","1355779114","0115329468","A680","6903148344989","100057740383","000000000080760306","帮宝适一级帮纸尿裤初生码58片","Baby Care","3","CS",10,10,10,"","","0064173864","S07--2000CS","228.6","2516.3","","","","","","","0.000966","","","","","","",""
