"Order date","Sold-to Party","Ship-to Party","Customer PO No","Sales Order No","Item","Material No","Material Description","Sales UoM","Order Quantity","Delivery Creation Qty","Order Value","Plant","Item Barcode","Order status"
"20230706","2002921607","2002921609","1355818597","115330072","120","80731885","##############500g","CS","1","0","0","A715","6.90315E+12","50"
"20230706","2002920557","2002921387","1355818720","115329883","140","80731885","##############500g","CS","1","0","0","A672","6.90315E+12","30"
"20230706","2002921577","2002921595","1355818870","115329885","100","80731885","##############500g","CS","1","0","0","A673","6.90315E+12","30"
"20230706","2002921600","2002921678","1355618932","115328794","20","80732248","##2#1#####(2kg+500g*4)","CS","194","194","11,050.24","A680","6.90315E+12","50"
"20230706","2002921603","2002941104","1355618982","115330076","70","80732248","##2#1#####(2kg+500g*4)","CS","10","10","569.6","A668","6.90315E+12","50"
"20230706","2002921607","2002921675","1355618860","115330019","70","80732248","##2#1#####(2kg+500g*4)","CS","50","50","2,848.00","A715","6.90315E+12","30"
"20230706","2002921611","2002921613","1355618577","115329978","70","80732248","##2#1#####(2kg+500g*4)","CS","363","363","20,676.48","A716","6.90315E+12","50"
"20230706","2002921582","2002921587","1355619123","115330139","30","80732248","##2#1#####(2kg+500g*4)","CS","160","160","9,113.60","C816","6.90315E+12","50"
"20230706","2002921582","2002921589","1355619236","115328751","60","80732248","##2#1#####(2kg+500g*4)","CS","46","46","2,620.16","C816","6.90315E+12","50"
"20230706","2002921577","2002921598","1355619072","115328746","40","80732250","##2#1#####(2.8kg*2+500g*6)","CS","2","0","0","A673","6.90315E+12","30"
"20230706","2002921607","2002921609","1355818597","115330072","280","80732272","OLAY#########200g*2","CS","5","5","3,269.20","A715","6.90315E+12","50"
"20230706","2002921582","2002921583","1355818284","115329892","210","80732272","OLAY#########200g*2","CS","6","6","3,923.04","C816","6.90315E+12","50"
"20230706","2002921582","2002921587","1355619123","115330139","60","80732446","#############2kgX1+500gX6","CS","100","100","7,554.00","C816","6.90315E+12","50"
"20230706","2002921600","2002921678","1355618927","115328787","50","80732447","#############3kgX2+500gX6","CS","125","125","16,748.75","A680","6.90315E+12","50"
"20230706","2002921607","2002921675","1355618860","115330019","90","80732447","#############3kgX2+500gX6","CS","45","45","6,029.55","A715","6.90315E+12","30"
"20230706","2002920557","2002921386","1355619189","115328749","70","80732447","#############3kgX2+500gX6","CS","84","84","11,255.16","A672","6.90315E+12","50"
"20230706","2002920557","2002921482","1355619390","115328758","10","80732447","#############3kgX2+500gX6","CS","35","35","4,689.65","A672","6.90315E+12","30"
"20230706","2002921577","2002942308","1355618520","115329972","90","80732447","#############3kgX2+500gX6","CS","205","205","27,467.95","A673","6.90315E+12","50"
"20230706","2002921607","2002921609","1355818597","115330072","180","80733187","######(#+#+#+#)700#x4+#230#","CS","17","17","1,554.99","A715","6.90315E+12","50"
"20230706","2002921611","2002921612","1355820023","115330001","150","80733187","######(#+#+#+#)700#x4+#230#","CS","100","100","9,147.00","A716","6.90315E+12","30"
"20230706","2002920557","2002921479","1355819572","115329893","170","80733187","######(#+#+#+#)700#x4+#230#","CS","120","0","0","A672","6.90315E+12","30"
"20230706","2002921577","2002942308","1355817656","115330029","250","80733187","######(#+#+#+#)700#x4+#230#","CS","1,977","0","0","A673","6.90315E+12","99"
"20230706","2002921577","2002942308","1355817656_xdc","115330370","250","80733187","######(#+#+#+#)700#x4+#230#","CS","1,977","1,977","180,836.19","C816","6.90315E+12","30"
"20230706","2002921600","2002941152","1355819232","115330081","210","80733191","#######680#+###680####","CS","4","4","1,223.20","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355819802","115330032","160","80733191","#######680#+###680####","CS","10","10","3,058.00","A668","6.90315E+12","50"
"20230706","2002921611","2002921612","1355820023","115330001","130","80733191","#######680#+###680####","CS","1","1","305.8","A716","6.90315E+12","30"
"20230706","2002921582","2002921583","1355818282","115329887","90","80733191","#######680#+###680####","CS","11","11","3,363.80","C816","6.90315E+12","50"
"20230706","2002921582","2002921587","1355817972","115329869","210","80733191","#######680#+###680####","CS","3","3","917.4","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355818870","115329885","170","80733191","#######680#+###680####","CS","18","18","5,504.40","A673","6.90315E+12","30"
"20230706","2002921577","2002921598","1355820499","115330134","150","80733191","#######680#+###680####","CS","2","2","611.6","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355817656","115330029","230","80733191","#######680#+###680####","CS","1","1","305.8","A673","6.90315E+12","40"
"20230706","2002921611","2002921612","1355805816","115330053","180","80734069","###############60g","CS","4","4","1,694.08","A716","6.90315E+12","30"
"20230706","2002920557","2002921394","1355535658","115328028","130","80734069","###############60g","CS","1","1","423.52","A672","6.90315E+12","50"
"20230706","2002920557","2002921394","1355806148","115329755","120","80734069","###############60g","CS","3","3","1,270.56","A672","6.90315E+12","50"
"20230706","2002920557","2002921479","1355805683","115329756","10","80734069","###############60g","CS","2","2","847.04","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355805618","115329862","110","80734069","###############60g","CS","5","5","2,117.60","C810","6.90315E+12","50"
"20230706","2002921577","2002921598","1355805893","115330013","100","80734069","###############60g","CS","2","2","847.04","A673","6.90315E+12","30"
"20230706","2002921577","2002921673","1355806335","115329731","120","80734069","###############60g","CS","3","3","1,270.56","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355806103","115330010","110","80734069","###############60g","CS","2","2","847.04","A673","6.90315E+12","40"
"20230706","2002921577","2003239267","1355613047","115330060","30","80734503","#########200ML","CS","28","28","8,972.32","A673","6.90315E+12","50"
"20230706","2002921600","2003239281","1355613132","115330059","60","80734504","#########300ML","CS","60","60","19,226.40","A680","6.90315E+12","50"
"20230706","2002921611","2003239293","1355612975","115330064","60","80734504","#########300ML","CS","12","12","3,845.28","A716","6.90315E+12","30"
"20230706","2002921600","2002941152","1355733998","115329127","140","80734969","##########(500#X2+500#)G","CS","1","1","607.31","A680","6.90315E+12","50"
"20230706","2002921607","2002921609","1355732903","115330033","220","80734969","##########(500#X2+500#)G","CS","1","1","607.31","A715","6.90315E+12","50"
"20230706","2002920557","2002921387","1355733199","115329050","260","80734969","##########(500#X2+500#)G","CS","25","25","15,182.75","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355734228","115329095","190","80734969","##########(500#X2+500#)G","CS","3","3","1,821.93","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355734781","115329048","250","80734969","##########(500#X2+500#)G","CS","10","10","6,073.10","A673","6.90315E+12","30"
"20230706","2002921603","2002921604","1355735166","115329983","150","80734970","##########(500#X2+500#)G","CS","4","4","2,429.24","A668","6.90315E+12","50"
"20230706","2002921607","2002921609","1355732903","115330033","210","80734970","##########(500#X2+500#)G","CS","4","4","2,429.24","A715","6.90315E+12","50"
"20230706","2002920557","2002921387","1355733199","115329050","250","80734970","##########(500#X2+500#)G","CS","8","8","4,858.48","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355735027","115330105","260","80734970","##########(500#X2+500#)G","CS","5","5","3,036.55","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355734781","115329048","240","80734970","##########(500#X2+500#)G","CS","15","15","9,109.65","A673","6.90315E+12","30"
"20230706","2002921577","2002921598","1355735426","115330028","120","80734970","##########(500#X2+500#)G","CS","1","1","607.31","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355732725","115330049","100","80734970","##########(500#X2+500#)G","CS","2","2","1,214.64","A673","6.90315E+12","40"
"20230706","2002921582","2002921587","1355735027","115330105","290","80734971","##########(300G*2+40ML*1)","CS","1","1","406.91","C816","6.90315E+12","50"
"20230706","2002921600","2002941152","1355734004","115329157","290","80734972","#############80gx8","CS","149","149","34,642.50","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355735169","115329074","200","80734972","#############80gx8","CS","267","267","62,077.50","A668","6.90315E+12","50"
"20230706","2002921607","2002921609","1355732899","115330102","180","80734972","#############80gx8","CS","60","60","13,950.00","A715","6.90315E+12","50"
"20230706","2002921582","2002921587","1355735024","115330008","260","80734972","#############80gx8","CS","61","61","14,182.50","C816","6.90315E+12","50"
"20230706","2002921577","2002921598","1355735416","115329062","160","80734972","#############80gx8","CS","167","167","38,827.50","A673","6.90315E+12","40"
"20230706","2002921577","2002942308","1355732724","115329010","170","80734972","#############80gx8","CS","157","157","36,502.50","A673","6.90315E+12","50"
"20230706","2002921600","2002921678","1355618926","115330113","50","80735064","##############275#","CS","7","7","396.55","A680","6.90315E+12","50"
"20230706","2002921603","2002941104","1355618978","115329974","40","80735064","##############275#","CS","1","1","56.64","A668","6.90315E+12","50"
"20230706","2002921607","2002921610","1355618804","115328776","50","80735064","##############275#","CS","22","22","1,246.08","A715","6.90315E+12","50"
"20230706","2002920557","2002921386","1355619190","115328730","10","80735064","##############275#","CS","40","40","2,265.60","A672","6.90315E+12","50"
"20230706","2002920557","2002921500","1355619309","115330104","10","80735064","##############275#","CS","25","25","1,416.00","A672","6.90315E+12","30"
"20230706","2002920557","2003175465","1355619279","115328742","20","80735064","##############275#","CS","3","3","169.92","A672","6.90315E+12","30"
"20230706","2002921577","2002921598","1355619071","115329987","20","80735064","##############275#","CS","4","4","226.6","A673","6.90315E+12","40"
"20230706","2002921600","2002921678","1355618929","115328786","20","80735065","##############2.55##","CS","30","30","3,601.50","A680","6.90315E+12","50"
"20230706","2002921600","2003190193","1355618478","115328783","20","80735065","##############2.55##","CS","5","5","600.25","A680","6.90315E+12","30"
"20230706","2002921603","2002941104","1355618977","115330100","20","80735065","##############2.55##","CS","1","1","120.04","A668","6.90315E+12","50"
"20230706","2002921607","2002921610","1355618810","115330006","20","80735065","##############2.55##","CS","16","16","1,920.80","A715","6.90315E+12","50"
"20230706","2002920557","2002921386","1355619189","115328749","10","80735065","##############2.55##","CS","48","48","5,762.40","A672","6.90315E+12","50"
"20230706","2002920557","2002921482","1355619391","115328752","10","80735065","##############2.55##","CS","10","10","1,200.50","A672","6.90315E+12","30"
"20230706","2002920557","2002921500","1355619309","115330104","30","80735065","##############2.55##","CS","28","28","3,361.40","A672","6.90315E+12","30"
"20230706","2002920557","2003175465","1355619279","115328742","30","80735065","##############2.55##","CS","5","5","600.25","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355619127","115328759","10","80735065","##############2.55##","CS","3","3","360.15","C816","6.90315E+12","50"
"20230706","2002921582","2003237263","1355619533","115330127","20","80735065","##############2.55##","CS","2","2","240.1","C816","6.90315E+12","50"
"20230706","2002921577","2002921674","1355618716","115328743","10","80735065","##############2.55##","CS","17","17","2,040.85","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355618520","115329972","20","80735065","##############2.55##","CS","7","7","840.35","A673","6.90315E+12","50"
"20230706","2002921600","2002921678","1355618926","115330113","10","80735068","#############2.55##","CS","9","9","1,080.45","A680","6.90315E+12","50"
"20230706","2002921603","2002941104","1355618978","115329974","20","80735068","#############2.55##","CS","17","17","2,040.85","A668","6.90315E+12","50"
"20230706","2002921607","2002921610","1355618804","115328776","20","80735068","#############2.55##","CS","19","19","2,280.95","A715","6.90315E+12","50"
"20230706","2002921611","2002921613","1355618577","115329978","10","80735068","#############2.55##","CS","24","24","2,881.20","A716","6.90315E+12","50"
"20230706","2002920557","2002921386","1355619185","115328757","20","80735068","#############2.55##","CS","8","8","960.4","A672","6.90315E+12","50"
"20230706","2002920557","2002921482","1355619386","115328745","20","80735068","#############2.55##","CS","29","29","3,481.45","A672","6.90315E+12","30"
"20230706","2002920557","2002921500","1355619310","115330129","10","80735068","#############2.55##","CS","14","14","1,680.70","A672","6.90315E+12","30"
"20230706","2002921582","2002921589","1355619229","115328750","20","80735068","#############2.55##","CS","39","39","4,681.95","C816","6.90315E+12","50"
"20230706","2002921577","2002921674","1355618713","115330121","20","80735068","#############2.55##","CS","33","33","3,961.65","A673","6.90315E+12","30"
"20230706","2002921603","2002921604","1355735169","115329074","210","80735217","#################670g","CS","4","4","2,959.36","A668","6.90315E+12","50"
"20230706","2002920557","2002921387","1355733188","115329043","280","80735217","#################670g","CS","1","1","739.83","A672","6.90315E+12","30"
"20230706","2002920557","2003175464","1355733597","115329060","100","80735217","#################670g","CS","4","4","2,959.36","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355734238","115330126","190","80735217","#################670g","CS","7","7","5,178.88","C816","6.90315E+12","50"
"20230706","2002921582","2002921587","1355735024","115330008","270","80735217","#################670g","CS","3","3","2,219.52","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355734786","115329040","240","80735217","#################670g","CS","8","8","5,918.72","A673","6.90315E+12","50"
"20230706","2002921577","2002921598","1355735416","115329062","190","80735217","#################670g","CS","1","1","739.83","A673","6.90315E+12","40"
"20230706","2002921577","2002942308","1355732724","115329010","180","80735217","#################670g","CS","4","4","2,959.36","A673","6.90315E+12","50"
"20230706","2002921607","2002921609","1355732899","115330102","200","80735218","#################360g","CS","1","1","477.82","A715","6.90315E+12","50"
"20230706","2002921600","2002921677","1355673321","115329801","140","80735435","OLAY######15###","CS","6","6","24,232.44","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355673724","115329722","120","80735435","OLAY######15###","CS","4","4","16,154.96","A668","6.90315E+12","50"
"20230706","2002921607","2002921609","1355673397","115330116","120","80735435","OLAY######15###","CS","8","8","32,309.92","A715","6.90315E+12","50"
"20230706","2002921611","2002921676","1355673452","115330078","120","80735435","OLAY######15###","CS","14","14","56,542.36","A716","6.90315E+12","30"
"20230706","2002921582","2002921583","1355673677","115329980","200","80735435","OLAY######15###","CS","20","20","80,774.80","C816","6.90315E+12","50"
"20230706","2002921577","2002921673","1355673500","115330077","150","80735435","OLAY######15###","CS","1","1","4,038.73","A673","6.90315E+12","50"
"20230706","2002921607","2002921609","1355732906","115329012","40","80735654","###########530ML","CS","1","1","634.31","A715","6.90315E+12","50"
"20230706","2002920557","2002921387","1355733201","115329052","80","80735654","###########530ML","CS","7","7","4,440.17","D352","6.90315E+12","30"
"20230706","2002920557","2003241653","1355613217","115329971","60","80735654","###########530ML","CS","3","3","1,902.93","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355734242","115329116","20","80735654","###########530ML","CS","5","5","3,171.55","C810","6.90315E+12","50"
"20230706","2002921582","2002921587","1355735029","115330022","120","80735654","###########530ML","CS","4","4","2,537.24","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355734775","115329049","80","80735654","###########530ML","CS","3","3","1,902.93","A673","6.90315E+12","30"
"20230706","2002921577","2002921598","1355735415","115329976","80","80735654","###########530ML","CS","2","2","1,268.64","A673","6.90315E+12","40"
"20230706","2002921577","2002942308","1355732733","115330041","80","80735654","###########530ML","CS","2","2","1,268.64","A673","6.90315E+12","50"
"20230706","2002921600","2003239281","1355613132","115330059","40","80735655","###########280ML","CS","225","225","119,945.25","A680","6.90315E+12","50"
"20230706","2002921603","2003239284","1355613163","115330094","50","80735655","###########280ML","CS","292","292","155,662.28","A668","6.90315E+12","50"
"20230706","2002921607","2003239288","1355612901","115330000","30","80735655","###########280ML","CS","167","167","89,026.03","A715","6.90315E+12","50"
"20230706","2002921611","2003239293","1355612975","115330064","40","80735655","###########280ML","CS","133","133","70,900.97","A716","6.90315E+12","30"
"20230706","2002920557","2003175464","1355733614","115330065","40","80735655","###########280ML","CS","14","14","7,463.26","A672","6.90315E+12","30"
"20230706","2002920557","2003239253","1355612858","115329960","50","80735655","###########280ML","CS","250","250","133,272.50","A672","6.90315E+12","30"
"20230706","2002920557","2003241653","1355613217","115329971","70","80735655","###########280ML","CS","192","192","102,353.28","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355735029","115330022","130","80735655","###########280ML","CS","13","13","6,930.17","C816","6.90315E+12","50"
"20230706","2002921582","2003239273","1355613087","115330131","40","80735655","###########280ML","CS","175","175","93,290.75","C816","6.90315E+12","50"
"20230706","2002921577","2002921598","1355735415","115329976","90","80735655","###########280ML","CS","13","13","6,930.17","A673","6.90315E+12","40"
"20230706","2002921577","2002942308","1355732733","115330041","90","80735655","###########280ML","CS","17","17","9,062.53","A673","6.90315E+12","50"
"20230706","2002921577","2003239267","1355613047","115330060","20","80735655","###########280ML","CS","375","375","199,908.75","A673","6.90315E+12","50"
"20230706","2002921600","2003239281","1355613132","115330059","50","80735658","##########12ml*6","CS","104","104","67,878.72","A680","6.90315E+12","50"
"20230706","2002921603","2003239284","1355613166","115330070","10","80735658","##########12ml*6","CS","142","142","92,680.56","A668","6.90315E+12","50"
"20230706","2002921607","2003239288","1355612901","115330000","40","80735658","##########12ml*6","CS","104","104","67,878.72","A715","6.90315E+12","50"
"20230706","2002921611","2003239293","1355612975","115330064","50","80735658","##########12ml*6","CS","67","67","43,729.56","A716","6.90315E+12","30"
"20230706","2002920557","2003175464","1355733614","115330065","50","80735658","##########12ml*6","CS","8","8","5,221.44","A672","6.90315E+12","30"
"20230706","2002920557","2003239253","1355612858","115329960","60","80735658","##########12ml*6","CS","104","104","67,878.72","A672","6.90315E+12","30"
"20230706","2002920557","2003241653","1355613217","115329971","80","80735658","##########12ml*6","CS","75","75","48,951.00","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355735029","115330022","140","80735658","##########12ml*6","CS","7","7","4,568.76","C816","6.90315E+12","50"
"20230706","2002921582","2003239273","1355613087","115330131","50","80735658","##########12ml*6","CS","104","104","67,878.72","C816","6.90315E+12","50"
"20230706","2002921577","2002921598","1355735415","115329976","100","80735658","##########12ml*6","CS","4","4","2,610.76","A673","6.90315E+12","40"
"20230706","2002921577","2002942308","1355732733","115330041","100","80735658","##########12ml*6","CS","1","1","652.69","A673","6.90315E+12","50"
"20230706","2002921577","2003239267","1355613049","115329999","30","80735658","##########12ml*6","CS","142","142","92,680.56","A673","6.90315E+12","50"
"20230706","2002921577","2002921595","1355818869","115329870","190","80736036","#############540ml","CS","1","1","551.02","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355817659","115329790","160","80736036","#############540ml","CS","1","1","551.02","A673","6.90315E+12","40"
"20230706","2002921600","2002941152","1355819232","115330081","180","80736038","############540ml","CS","1","1","551.02","A680","6.90315E+12","50"
"20230706","2002921611","2002921612","1355820023","115330001","100","80736038","############540ml","CS","1","1","551.02","A716","6.90315E+12","30"
"20230706","2002920557","2002921387","1355818714","115329851","190","80736038","############540ml","CS","1","1","551.02","A672","6.90315E+12","30"
"20230706","2002921600","2002941152","1355819240","115329926","260","80736039","###########400#+###400#","CS","25","25","10,688.50","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355819802","115330032","230","80736039","###########400#+###400#","CS","20","20","8,550.80","A668","6.90315E+12","50"
"20230706","2002921607","2002921609","1355818595","115329998","290","80736039","###########400#+###400#","CS","7","7","2,992.78","A715","6.90315E+12","50"
"20230706","2002921611","2002921612","1355820028","115330023","260","80736039","###########400#+###400#","CS","3","3","1,282.62","A716","6.90315E+12","30"
"20230706","2002920557","2002921479","1355819575","115330012","270","80736039","###########400#+###400#","CS","5","5","2,137.70","A672","6.90315E+12","30"
"20230706","2002920557","2003175464","1355819030","115329864","230","80736039","###########400#+###400#","CS","8","8","3,420.32","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355818284","115329892","180","80736039","###########400#+###400#","CS","17","17","7,268.18","C816","6.90315E+12","50"
"20230706","2002921582","2002921587","1355817972","115329869","270","80736039","###########400#+###400#","CS","1","1","427.54","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355818870","115329885","230","80736039","###########400#+###400#","CS","27","27","11,543.58","A673","6.90315E+12","30"
"20230706","2002921577","2002921598","1355820499","115330134","200","80736039","###########400#+###400#","CS","12","12","5,130.48","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355817659","115329790","220","80736039","###########400#+###400#","CS","4","4","1,710.16","A673","6.90315E+12","40"
"20230706","2002921600","2002941152","1355819232","115330081","290","80736040","##########540ml*2(##+###","CS","27","27","14,133.96","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355819802","115330032","270","80736040","##########540ml*2(##+###","CS","29","29","15,180.92","A668","6.90315E+12","50"
"20230706","2002921611","2002921612","1355820023","115330001","210","80736040","##########540ml*2(##+###","CS","6","6","3,140.88","A716","6.90315E+12","30"
"20230706","2002920557","2002921387","1355818714","115329851","280","80736040","##########540ml*2(##+###","CS","16","16","8,375.68","A672","6.90315E+12","30"
"20230706","2002920557","2003175464","1355819030","115329864","240","80736040","##########540ml*2(##+###","CS","12","12","6,281.76","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355817972","115329869","280","80736040","##########540ml*2(##+###","CS","13","13","6,805.24","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355818870","115329885","260","80736040","##########540ml*2(##+###","CS","23","23","12,040.04","A673","6.90315E+12","30"
"20230706","2002921600","2002941152","1355819240","115329926","220","80736041","OLAY###########730ml","CS","7","7","2,592.24","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355819803","115330063","170","80736041","OLAY###########730ml","CS","10","10","3,703.20","A668","6.90315E+12","50"
"20230706","2002921607","2002921609","1355818595","115329998","210","80736041","OLAY###########730ml","CS","4","4","1,481.28","A715","6.90315E+12","50"
"20230706","2002921611","2002921612","1355820028","115330023","200","80736041","OLAY###########730ml","CS","5","5","1,851.60","A716","6.90315E+12","30"
"20230706","2002920557","2002921387","1355818720","115329883","200","80736041","OLAY###########730ml","CS","7","7","2,592.24","A672","6.90315E+12","30"
"20230706","2002920557","2002921479","1355819572","115329893","160","80736041","OLAY###########730ml","CS","6","6","2,221.92","A672","6.90315E+12","30"
"20230706","2002920557","2003175464","1355819030","115329864","180","80736041","OLAY###########730ml","CS","3","3","1,110.96","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355818284","115329892","150","80736041","OLAY###########730ml","CS","11","11","4,073.52","C816","6.90315E+12","50"
"20230706","2002921582","2002921587","1355817972","115329869","230","80736041","OLAY###########730ml","CS","3","3","1,110.96","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355818870","115329885","190","80736041","OLAY###########730ml","CS","2","2","740.64","A673","6.90315E+12","30"
"20230706","2002921577","2002921598","1355820499","115330134","160","80736041","OLAY###########730ml","CS","5","5","1,851.60","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355817656","115330029","240","80736041","OLAY###########730ml","CS","5","5","1,851.60","A673","6.90315E+12","40"
"20230706","2002921600","2002941152","1355734004","115329157","300","80736222","#################670g","CS","12","12","8,878.08","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355735169","115329074","220","80736222","#################670g","CS","35","35","25,894.40","A668","6.90315E+12","50"
"20230706","2002921607","2002921609","1355732899","115330102","210","80736222","#################670g","CS","9","9","6,658.56","A715","6.90315E+12","50"
"20230706","2002921611","2002921612","1355733377","115329073","110","80736222","#################670g","CS","6","6","4,439.04","A716","6.90315E+12","50"
"20230706","2002920557","2002921387","1355733188","115329043","290","80736222","#################670g","CS","16","16","11,837.44","A672","6.90315E+12","30"
"20230706","2002920557","2003175464","1355733597","115329060","110","80736222","#################670g","CS","40","40","29,593.60","A672","6.90315E+12","30"
"20230706","2002920557","2003241647","1355732572","115329015","80","80736222","#################670g","CS","6","6","4,439.04","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355734240","115329097","10","80736222","#################670g","CS","172","172","127,252.48","C810","6.90315E+12","50"
"20230706","2002921582","2002921587","1355735024","115330008","280","80736222","#################670g","CS","50","50","36,992.00","C816","6.90315E+12","50"
"20230706","2002921577","2002921595","1355734783","115329065","60","80736222","#################670g","CS","111","111","82,122.24","A673","6.90315E+12","30"
"20230706","2002921577","2002921598","1355735416","115329062","200","80736222","#################670g","CS","21","21","15,536.64","A673","6.90315E+12","40"
"20230706","2002921577","2002942308","1355732724","115329010","190","80736222","#################670g","CS","51","51","37,731.84","A673","6.90315E+12","50"
"20230706","2002921600","2003190193","1355618478","115328783","40","80736555","###########(#####)1.55KG","CS","50","50","4,036.00","A680","6.90315E+12","30"
"20230706","2002921607","2002921610","1355618810","115330006","60","80736555","###########(#####)1.55KG","CS","50","50","4,036.00","A715","6.90315E+12","50"
"20230706","2002921611","2002921613","1355618574","115328775","40","80736555","###########(#####)1.55KG","CS","18","18","1,452.96","A716","6.90315E+12","50"
"20230706","2002920557","2002921482","1355619391","115328752","40","80736555","###########(#####)1.55KG","CS","50","50","4,036.00","A672","6.90315E+12","30"
"20230706","2002920557","2002921500","1355619309","115330104","50","80736555","###########(#####)1.55KG","CS","49","49","3,955.28","A672","6.90315E+12","30"
"20230706","2002920557","2002941154","1355618635","115330114","10","80736555","###########(#####)1.55KG","CS","34","34","2,744.48","A672","6.90315E+12","30"
"20230706","2002920557","2003175465","1355619280","115330024","30","80736555","###########(#####)1.55KG","CS","18","18","1,452.96","A672","6.90315E+12","30"
"20230706","2002921582","2003237263","1355619535","115330132","20","80736555","###########(#####)1.55KG","CS","22","22","1,775.84","C816","6.90315E+12","50"
"20230706","2002921577","2002921598","1355619071","115329987","50","80736555","###########(#####)1.55KG","CS","39","39","3,148.08","A673","6.90315E+12","40"
"20230706","2002921600","2002921678","1355618930","115330103","10","80736557","###########(#####)2.55KG","CS","34","34","2,994.04","A680","6.90315E+12","50"
"20230706","2002921600","2003190193","1355618478","115328783","50","80736557","###########(#####)2.55KG","CS","7","7","616.42","A680","6.90315E+12","30"
"20230706","2002921603","2002941104","1355618977","115330100","50","80736557","###########(#####)2.55KG","CS","8","8","704.48","A668","6.90315E+12","50"
"20230706","2002921611","2002921613","1355618572","115330027","10","80736557","###########(#####)2.55KG","CS","24","24","2,113.44","A716","6.90315E+12","50"
"20230706","2002920557","2002921482","1355619391","115328752","50","80736557","###########(#####)2.55KG","CS","35","35","3,082.10","A672","6.90315E+12","30"
"20230706","2002920557","2002921500","1355619310","115330129","20","80736557","###########(#####)2.55KG","CS","34","34","2,994.04","A672","6.90315E+12","30"
"20230706","2002920557","2003175465","1355619280","115330024","40","80736557","###########(#####)2.55KG","CS","30","30","2,641.80","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355619127","115328759","40","80736557","###########(#####)2.55KG","CS","29","29","2,553.74","C816","6.90315E+12","50"
"20230706","2002921582","2002921589","1355619232","115328748","30","80736557","###########(#####)2.55KG","CS","66","66","5,811.96","C816","6.90315E+12","30"
"20230706","2002921582","2002921590","1355619028","115330136","40","80736557","###########(#####)2.55KG","CS","9","9","792.54","C816","6.90315E+12","40"
"20230706","2002921577","2002921598","1355619073","115329997","10","80736557","###########(#####)2.55KG","CS","8","8","704.48","A673","6.90315E+12","40"
"20230706","2002921577","2002942308","1355618520","115329972","40","80736557","###########(#####)2.55KG","CS","6","6","528.36","A673","6.90315E+12","50"
"20230706","2002921600","2002921678","1355618926","115330113","20","80736558","###########2.55##","CS","42","42","3,698.52","A680","6.90315E+12","50"
"20230706","2002921607","2002921610","1355618804","115328776","30","80736558","###########2.55##","CS","17","17","1,497.02","A715","6.90315E+12","50"
"20230706","2002921611","2002921613","1355618577","115329978","20","80736558","###########2.55##","CS","38","38","3,346.28","A716","6.90315E+12","50"
"20230706","2002920557","2002921386","1355619185","115328757","30","80736558","###########2.55##","CS","135","135","11,888.10","A672","6.90315E+12","50"
"20230706","2002920557","2002921500","1355619312","115328747","10","80736558","###########2.55##","CS","12","12","1,056.72","A672","6.90315E+12","30"
"20230706","2002921582","2002921590","1355619028","115330136","10","80736558","###########2.55##","CS","18","18","1,585.08","C816","6.90315E+12","40"
"20230706","2002921582","2003237263","1355619533","115330127","10","80736558","###########2.55##","CS","7","7","616.42","D767","6.90315E+12","50"
"20230706","2002921577","2002921674","1355618713","115330121","30","80736558","###########2.55##","CS","25","25","2,201.50","A673","6.90315E+12","30"
